	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
5_139031189_G_A_b37	-0.0077984966	-0.040979307	0.027318917	-0.03365445	-0.031059768	-0.014661009	-0.055928178	0.009473465	0.02753355	-0.040503267	0.02420647	0.0006991513	0.06594587	0.05203926	-0.0294004	-0.06415474	0.062240284	0.013428889	0.043312628	0.06716245	-0.005935395	-0.02307982	-0.03053014	0.06907128	0.05189457	-0.0050767427	-0.07799428	-0.06489466	-0.0064476132	-0.0022975132	0.04195176	0.014068153	0.012418836	0.047505572	0.034240518	0.012617547	0.04388908	0.03522691	0.011554321	-0.0062555857	0.06432143	-0.022261947	0.010801241	-0.032341227	0.026637621	0.02958215	0.0015876293	0.035537474	0.0051361024	-0.54157656	0.00082904845	0.014297176	-0.013951056	-0.010449321	0.0036837794	0.028087217	-0.062460113	0.08641082	0.012304917	-0.019496933	-0.042623125	0.0013436377	0.028020555	-0.04060997
7_73151644_A_G_b37	-0.01771475	-0.0398678	-0.03010355	-0.009430215	-0.02258744	-0.013741637	-0.034579135	-0.009458307	-0.015155211	-0.03510385	0.026809731	0.02821998	0.045432545	0.035328902	-0.03665503	-0.072624624	0.05493935	-0.0020970078	0.015274737	0.036522962	-0.0123830475	-0.015889328	0.027708218	0.06098634	0.028693402	-0.022985702	-0.07423761	-0.043139577	-0.011065878	0.06270193	-0.005415639	0.02568895	-0.0061487406	0.018038563	0.036986534	0.014592509	0.036655355	0.010839494	-0.005903166	-0.065068275	0.051445417	-0.010218084	0.02093342	-0.052812196	0.008025248	0.0416329	-0.00022969767	0.044163205	-0.027712569	-0.6093343	-0.011216585	0.027628127	-0.0341596	-0.005375383	0.00075851753	-0.009765478	-0.049531	0.030029252	0.017529607	0.007181065	-0.013446376	-0.011846051	0.011339316	-0.049637567
19_1929169_C_T_b37	-0.033810306	-0.035571314	0.041273315	0.007986654	-0.034718968	-0.014523661	0.036382698	-0.062310122	-0.06662912	-0.03141414	-0.0115103405	0.014620338	0.047621094	0.08040222	-0.07347376	-0.021767724	0.058962192	0.016214184	-0.052532267	-0.013863394	-0.051289808	0.0029234774	0.06732855	0.14112636	-0.09308338	0.009737804	-0.0072610453	0.009940658	0.046347685	-0.2069953	0.02095383	-0.022846058	0.009526268	-0.019724667	0.08857425	0.0074379053	-0.014037362	0.053772457	-0.025168207	-0.0038003735	-0.00018956326	-0.027419887	-0.100413315	-0.04503361	-0.02006206	0.021439333	0.0065041967	-0.062308073	-0.01059249	-0.037274897	-0.007841561	-0.021994634	-0.03061372	0.035187833	-0.048297178	-0.07597	-0.03069513	-0.07670035	0.026030838	0.08619511	-0.0045910105	0.01728426	0.027359158	-0.05228947
2_114041976_C_G_b37	-0.012989815	0.00206648	-0.05166268	0.029612333	-0.034644548	-0.008993784	0.009108625	-0.053451024	-0.06205219	-0.035199437	0.006746671	0.018580392	0.03585773	0.040310796	-0.05979558	-0.04576497	0.025588196	-0.013811383	-0.04784176	-0.02568519	-0.026222665	-0.015792951	0.08960769	0.05780176	-0.021388259	-0.008060616	-0.043963898	0.019393116	0.0048184916	-0.002590794	-0.05130058	-0.004260458	-0.011026651	-0.016380876	0.04237975	0.011409907	-0.022068143	0.013901291	-0.026565533	-0.0518825	0.0021724142	0.031642675	-0.034454707	-0.037901588	-0.011769122	0.033124186	0.00011158362	0.022078767	-0.01810573	-0.152269	0.0004628785	0.027854677	-0.028674915	0.0038380641	-0.035416435	-0.061434843	-0.034379307	-0.025378643	0.04614326	0.056522667	-0.00917802	-0.027911544	0.0085338615	-0.07124732
1_246117083_A_G_b37	-0.09129007	-0.045111638	0.021440472	0.15749028	-0.06563333	-0.02767302	0.03252648	-0.2605657	-0.258477	0.00941229	0.0028972076	0.044114828	0.098035514	0.14274135	-0.21956858	-0.09392641	0.11462434	-0.1320183	-0.13740654	-0.079769835	-0.13875982	0.08225225	0.37741116	0.11515136	-0.13905422	0.08587804	-0.121448	0.097541876	0.20531017	-0.3635112	-0.10207516	0.03646511	-0.14288622	-0.0074777454	0.080962665	-0.019043889	-0.123872496	0.046281848	-0.10572219	-0.24131712	-0.04002838	0.120943934	-0.2217423	-0.07575288	-0.10008258	0.012542786	0.028760538	-0.17098543	-0.12270492	0.9025486	-0.041317802	0.016565885	-0.02491039	0.06287126	-0.017114744	-0.17170957	-0.059019078	-0.30851898	0.17302552	0.07831679	0.14716324	0.049530648	0.03072505	-0.122114316
2_219124921_T_A_b37	0.024586491	-0.0051246583	-0.04814414	0.004304748	-0.03848301	-0.023790631	-0.0027035698	-0.04112842	-0.014236994	-0.007919081	0.015860096	0.015584055	0.002766505	-0.009154484	-0.004518777	-0.047056653	0.015018731	0.00058870204	-0.00224166	-0.004960621	0.014082234	-0.028775696	-0.012224026	0.025472224	0.019817252	0.017374456	-0.015946172	-0.030898048	-0.016210653	0.052355073	-0.02135817	0.012846906	0.008500323	0.0051131546	-0.0052401996	0.015262162	-0.00063636806	-0.024235161	0.018704114	-0.009065289	0.0042324495	0.004506968	0.021506809	-0.023019694	0.007275708	0.024120143	0.0065302737	0.016485915	0.029448159	-0.52489346	0.011175636	0.03980935	-0.02554734	-0.007453154	-0.0008147657	-0.01860272	-0.012383014	0.02370008	-0.01810909	0.011935091	-0.01162976	-0.026919719	0.0015168041	-0.030986717
3_72674925_A_G_b37	-0.06819469	0.0015851315	-0.0082454365	0.07053722	-0.012787905	-0.025046846	0.04146988	-0.09837506	-0.17389932	-0.038847633	-0.021273851	0.054797024	0.08379063	0.08581102	-0.11730506	0.009224359	0.091121465	-0.025764197	-0.10367885	-0.04780199	-0.027985621	0.050360557	0.18157727	0.11605315	-0.08739808	-0.008631703	-0.03038067	0.06534461	0.08580578	-0.156746	-0.04086774	0.012333419	-0.03188675	-0.031055152	0.04625275	-0.00835361	-0.05129785	0.009399798	-0.045583542	-0.11822818	-0.019628793	0.031779163	-0.051562943	-0.036527388	-0.020857567	0.021750469	0.007898528	-0.08096722	-0.0770625	0.50310826	-0.02941056	0.037390713	-0.0348666	0.039738238	-0.06839135	-0.10340253	-0.04525115	-0.118903115	0.073817454	0.06804459	0.02392172	-0.0021157786	-0.007924378	-0.0733508
17_41438707_T_G_b37	-0.43975908	0.37050056	-0.99805224	0.7452608	0.11247225	-0.06730898	-0.42385903	-0.22839187	-0.7097649	0.3432031	-0.09424284	0.26995617	0.11325662	-0.24553818	-0.59337884	0.15372372	-0.17624368	-0.049608156	-0.38749188	-0.026613865	-0.097441435	0.40649346	1.4120972	-0.42699778	0.18452756	0.3807793	-0.1647596	0.32297614	0.40241292	1.7075821	-1.3121067	-0.13085622	0.17377767	-0.17835152	0.29797348	-0.03543433	-0.30747643	-0.07542246	-0.6245441	-0.7897541	-0.19323434	-0.0070778653	0.24764341	-0.42909977	-0.00483083	0.017320693	-0.31986436	0.27200568	-0.41485786	6.043894	-0.41340804	0.09049706	-0.24615975	0.090261795	-0.18465558	-0.5413493	-0.30753136	-0.14390716	-0.10696099	0.053076155	0.23269159	0.32243037	-0.2883502	-0.34482288
2_108853418_C_A_b37	0.0074535757	-0.022152465	-0.03436427	0.0051230043	-0.011722647	-0.031299558	0.045318756	-0.0061082747	-0.015367299	-0.007309167	-0.011810868	0.06657582	-0.01571171	0.030143727	-0.000977248	-0.0030841008	0.017941564	0.013290049	-0.026836496	0.030839935	0.011515945	0.024411978	-0.032387726	0.03974303	0.039695267	-0.007028028	-0.025949642	-0.018895837	-0.0013978034	0.05282988	-0.017134208	0.014790021	0.036537085	0.02472476	0.007692098	0.028939776	0.0008488409	-0.0012475941	0.031147797	-0.018887836	0.03477115	0.01793623	0.017587401	-0.034846522	0.027330246	0.040591568	-0.008184187	0.027411938	-0.013750002	-0.4797458	0.014936496	0.034426507	-0.015531495	-0.026862964	-0.048920836	-0.019047888	-0.027721103	0.058903366	-0.0016054288	0.014461702	-0.048058055	-0.014299303	-0.023746647	-0.020172045
2_109674863_G_A_b37	0.016652226	-0.025355734	-0.014565909	0.004220329	-0.029098716	-0.015543581	0.015889762	-0.017317606	-0.0017481409	-0.024706056	0.013850199	0.035485335	5.6874007e-05	-0.011932403	-0.00017399341	-0.05061548	0.0183633	-0.007140098	-0.0043269955	0.017825957	-0.010434074	-0.02273709	-0.018867992	0.0655891	0.011615116	0.027148169	-0.010236546	-0.034814082	-0.00040972233	0.0026292913	0.029857304	0.02481186	0.028253753	0.021220699	0.016101636	0.01733241	-0.017863821	-0.023892654	0.01694541	0.010239661	0.012566837	-0.031440057	-0.0055796728	-0.019442923	-0.022936419	0.013268435	-0.0073032156	0.013208076	0.0075081214	-0.66393846	-0.0031573102	0.015726548	0.003753163	-0.0029163836	-0.006137375	0.011184042	0.0010099746	0.020135377	0.004175253	0.014120152	-0.04113274	-0.009859219	0.014732728	-0.021491524
17_43661005_A_C_b37	0.014943358	0.022765843	-0.09821473	0.0046437047	0.012423787	-0.026376493	0.057216536	0.0068908446	-0.07700918	-0.016960936	0.0056041144	0.072249435	-0.0017656088	0.009030294	0.0693283	0.08512756	-0.013079591	-0.010634234	-0.016371045	-0.005307043	0.015468426	0.043573596	-0.008362323	-0.047333654	0.04003385	-0.026084382	-0.019389406	0.015806334	-0.055780232	0.2158719	-0.08897581	0.013181429	0.083732665	0.04600212	-0.0027163816	0.018897291	-0.009170019	-0.005521044	0.012930129	-0.010320652	-0.016339956	0.021552965	0.07364732	0.031838194	0.013930533	0.0150699	-0.048441015	0.08937011	0.009157263	0.52247906	0.02457147	0.020957153	-0.015340567	-0.0026120804	-0.0048516467	-0.025648003	-0.0019942895	0.032418802	0.0037691891	0.034863546	0.019299142	-0.067460716	-0.02944807	-0.055747367
17_41286822_T_G_b37	-0.32704887	-0.3301494	0.3405853	0.21344918	-0.17546012	-0.046590503	0.1220653	-0.6329526	-0.47669882	-0.054373316	-0.0069798627	-0.06963485	0.34463808	0.49114552	-0.61091316	-0.23828	0.34831807	-0.22806719	-0.36204755	-0.012781069	-0.3917448	0.20027576	0.7891672	0.58099496	-0.64509207	0.1305012	-0.01565741	0.08618239	0.57473797	-1.7232748	0.18374313	-0.02075044	-0.4688579	-0.058211267	0.4185057	-0.05918737	-0.25899145	0.31920242	-0.2012488	-0.3857056	-0.08523486	0.04155473	-0.84896696	-0.18602982	-0.33725545	0.11123906	0.14870624	-0.6998656	-0.28734076	1.901108	-0.07702871	-0.07012549	-0.16618232	0.2141304	-0.10502604	-0.58932763	-0.17488343	-0.80334574	0.28626862	0.2514943	0.29289573	0.2536583	0.11018542	-0.18511991
19_53384185_C_T_b37	0.031966586	0.018829176	0.0036815293	-0.024263576	-0.021989062	0.007920341	-0.0049726926	-0.012601245	0.0011691004	-0.025444653	-0.025361411	-0.011670925	-0.0040029027	0.023139909	-0.007583283	-0.02997676	0.01031347	-0.024541473	-0.018208992	-0.013150536	0.015718635	-0.034280878	-0.004402131	0.055438958	0.010345358	-0.022069063	0.0018217489	-0.04307183	-0.039169542	-0.047157574	0.030410487	-0.00056794286	-0.01414106	0.00036655366	0.00028348947	0.047048315	-0.02970199	-0.018238543	0.0035581328	0.015731998	0.0014587957	-0.019399174	-0.021265935	-0.026210725	0.011501439	-0.013968989	0.014291156	0.014200985	0.025731474	-0.6242582	-0.00554559	0.01882492	-0.018487394	-0.0013665836	-0.010944869	0.0014468394	0.02014875	0.0035267007	-0.0172707	0.023336692	-0.019007243	-0.017184399	0.021560235	-0.017790783
6_32212568_T_G_b37	-0.10467674	-0.05472424	-0.0766658	0.13198161	-0.023267657	-0.016290851	0.034098417	-0.14850883	-0.23438099	-0.0036058165	0.049578786	0.03763617	0.07195638	0.12023651	-0.19876975	-0.064163744	0.06605236	-0.063552216	-0.13678154	-0.03818968	-0.09916948	0.0730941	0.27429336	0.1187658	-0.12670802	0.0059340717	-0.09247483	0.06998309	0.1585609	-0.14657903	-0.086646594	-0.03680549	-0.05449424	-0.07137382	0.08712335	0.0036442243	-0.07526714	0.038188435	-0.11078723	-0.17383452	0.0014021117	0.025499694	-0.13689065	-0.10396465	-0.040584605	0.018006884	0.021270819	-0.07105911	-0.13834886	0.22998092	-0.072572246	0.011671949	-0.03968993	0.055757172	-0.088282704	-0.14111474	-0.0934311	-0.17093368	0.09221772	0.08119418	0.043805763	0.015559219	-0.016981915	-0.13425432
3_184474117_A_G_b37	0.011395078	0.0005841758	-0.06463423	0.00011358783	-0.01676061	-0.019656077	0.017103743	-0.0067122392	-0.03570328	-0.018488605	0.0044372096	0.0346604	-0.020015555	-0.02334115	0.017686047	-0.021898974	-0.0005867928	-0.0038973046	-0.01038732	0.004735574	0.020036977	-0.02500527	-0.017950967	0.027542971	0.02976369	-0.006977278	0.0032213628	-0.028247481	-0.035812855	0.10207002	-0.011477476	0.0158461	0.037074897	-0.003874585	-0.010896949	0.020885466	-0.0138847	-0.03876064	0.016943429	-0.0061636753	0.00039850548	-0.018143259	0.031619973	-0.016966082	-0.0029840656	0.018711781	-0.010548167	0.03977059	0.0002943352	-0.6063662	0.0052238777	0.03579093	-0.008220196	-0.01833874	-0.007437762	0.008557932	0.004456915	0.03250122	-0.0047565326	0.018973393	-0.031714186	-0.022081032	0.00078168884	-0.014455799
7_65444359_T_TGA_b37	0.02235385	-0.017447406	-0.043956704	-0.0037072748	-0.034350224	-0.0219255	0.030069958	-0.025711361	-0.03706201	-0.015974851	0.009922887	0.03670337	-0.011827402	-0.019521907	0.0033122003	-0.027070226	0.010126822	-0.004021656	-0.009704057	0.014095698	0.019239366	-0.03248224	-0.018853597	0.052838676	0.007326953	0.015238109	0.009952225	-0.02964673	-0.019845054	0.037135676	0.0039695706	0.01252339	0.027807586	0.006786905	-0.0037917434	0.02494485	0.005859276	-0.030685136	0.0230747	-0.011477131	0.007981291	-0.023686916	0.010777794	-0.0283726	-0.01982725	0.019027127	0.011655979	0.01864896	0.00025126338	-0.67172176	-0.0012696572	0.03628132	-0.017408304	-0.014469207	-0.013704751	-0.0052076187	-0.00010509044	0.017043266	-0.008778311	0.015054787	-0.033445068	-0.004309781	0.0011223033	-0.012697335
15_46591057_T_C_b37	0.019975856	-0.020687614	-0.023274042	0.028142937	-0.018907044	-0.012296214	0.009164002	-0.049368598	-0.039270826	-0.021783285	0.0077476157	0.039896935	0.0017950423	0.011792924	-0.01709672	-0.034829505	0.018156566	-0.009682561	-0.034440275	-0.00053252466	-0.022216497	-0.017937459	0.021832943	0.058115207	0.011701185	0.021396227	-0.027737115	-0.009628488	-0.009792663	0.0093012415	-0.013417332	0.009862803	0.018538803	0.017566435	0.0065740678	0.0086852275	-0.034003086	-0.023223942	-0.00664844	-0.018261876	0.0017006304	0.034538507	-0.0033594295	-0.039162517	-0.007742323	0.012617618	-0.010025898	0.010064274	0.0116178915	-0.34479696	0.0049291663	0.026104074	-0.025166318	-0.00037220586	-0.018756717	-0.0143044535	0.008571476	-0.0127951335	0.023722522	0.03617584	-0.038367517	-0.028817289	0.009665757	-0.0447393
3_76802830_G_A_b37	0.077973664	-0.12123803	0.57005364	-0.2838854	-0.04989361	0.026758447	-0.039107546	0.113967404	0.33752817	-0.22219035	0.02598635	-0.012962289	0.15788928	0.2919587	0.07153546	0.008958537	0.15951216	0.10660785	0.06268337	0.20244545	0.0053866915	0.10545084	-0.29598594	0.39522004	-0.13904232	-0.012554023	0.26361316	-0.17787872	-0.009419881	-1.2895256	0.9039963	-0.047022223	0.062750116	0.22057815	0.12895185	-0.0015839189	-0.11056536	0.1205098	0.048188057	0.4841892	-0.11578589	-0.19161278	-0.28833076	0.12775114	0.03536404	-0.106705636	0.120839715	-0.2868719	0.16412397	1.3621523	-0.092764646	-0.19408588	-0.0015693083	0.2717028	-0.19178703	0.25563174	0.09900761	0.053652197	0.023483746	-0.19793387	-0.1427494	0.1285424	0.104552716	0.08746886
12_31227175_ACAG_A_b37	-0.013945352	0.1412295	-0.24308538	0.039175116	-0.007992677	-0.14751098	0.053140406	-0.10109731	-0.27568778	0.038487673	-0.028142206	0.15670896	0.020281058	-0.121807255	-0.097542964	-0.010764476	-0.04572403	-0.060922846	-0.07116549	-0.069157444	0.014995977	0.07133262	0.26027983	-0.16932216	0.13340954	-0.06159321	-0.12558769	0.14281198	-0.01934319	0.48833057	-0.3944754	0.03013428	0.112657174	0.022000998	-0.016854564	-0.013077617	-0.03863321	-0.10124347	-0.04985371	-0.30044404	-0.10977489	0.17988077	0.1425789	-0.011773735	-0.00961577	0.12735754	-0.039609563	0.17495954	-0.079103544	1.2743118	-0.031441	0.19346766	-0.009798989	-0.058060944	-0.03574129	-0.15431394	-0.0063097887	-0.10064715	0.13386734	0.027073728	0.10782369	-0.10010351	-0.055663966	-0.0887797
19_52888620_T_G_b37	0.01796313	-0.011479318	-0.027535485	-0.023869822	-0.029908003	-0.007084624	0.019525329	-0.019676685	-0.040993877	-0.010713223	-0.0091861375	0.025986867	-0.026499886	0.0032920241	0.021173194	-0.044664036	0.014727272	0.022961203	-0.009459019	0.008894134	0.031861972	-0.016480297	-0.014116406	0.055637382	0.0009969436	-0.03384728	0.0071995854	-0.03925135	-0.024012983	-0.009392105	0.016140744	0.038084447	0.031627636	-0.0024554133	0.010049531	0.032876536	0.013060757	-0.021075582	0.040298283	-0.0021001063	-0.0034684855	-0.034147866	0.013288051	-0.022883832	0.017034773	0.028742217	-0.0005813949	0.00690116	-0.00080571324	-0.6380126	0.0044309087	0.054053422	-0.012867928	0.00663309	-0.0050197244	0.013246374	-0.0050771497	0.022668842	-0.016590543	0.008788472	-0.010251038	-0.0067492276	0.00223675	-0.0065913573
19_1948094_G_C_b37	0.021891762	-0.0072269337	-0.051311746	-0.006718181	-0.019079838	-0.029128099	0.023222828	-0.029778648	-0.03996183	-0.011254855	0.0030842405	0.044791196	-0.017800722	-0.009832658	0.0166547	-0.026270188	0.030998427	0.010812948	0.0029643066	-0.004236929	0.020403694	-0.030014973	-0.024278834	0.04081033	0.02636616	-0.0029341383	0.0006252453	-0.033712275	-0.019059196	0.056571282	-0.00084318407	0.025514554	0.040950824	0.00073215365	0.018368252	0.023025831	0.0152516635	-0.039893046	0.029587178	-0.0074884333	0.0038446505	-0.019263841	0.019625358	-0.026307315	0.009336483	0.04344271	-0.0074759703	0.028917715	-0.008022636	-0.59712476	-0.008215144	0.039678577	-0.012412071	-0.003499926	-0.01754598	-0.00089898333	0.0037698485	0.019084474	0.0014241561	0.022437608	-0.02754616	-0.033416525	-0.01775337	-0.034008853
2_109859519_C_A_b37	-0.04806641	0.05007708	-0.26115853	0.1390965	0.058861647	-0.07234055	0.09277119	-0.12690946	-0.33345208	0.044790775	-0.02829379	0.105742484	0.020079825	-0.061921626	-0.038391165	0.07463454	-0.03199911	-0.05834973	-0.08310583	-0.09783404	0.005606979	0.06412789	0.25762713	-0.148509	0.005879026	0.011259559	-0.08923942	0.11500075	0.040132843	0.49864364	-0.39670178	0.040682748	0.05014074	-0.014723897	-0.016906433	-0.014211085	-0.022856615	-0.0691226	-0.0057097264	-0.27089643	-0.03588105	0.12302888	0.11261034	-0.01654651	-0.02783188	0.09470889	-0.05357116	0.08686418	-0.116610646	1.0778701	0.02458533	0.11972225	-0.038441747	-0.05198926	0.039166864	-0.15804203	-0.041391823	-0.119213566	0.056738336	0.08611277	0.10296144	-0.06513592	-0.07143257	-0.10178271
11_71168234_T_C_b37	0.04272061	0.024722813	0.010946479	-0.0375536	-0.036868546	0.020306753	-0.002592463	-0.005915489	-0.0017947257	-0.008389542	-0.0133755095	-0.02419167	0.00437567	0.019656084	-0.030379407	-0.030956525	0.019842912	-0.026323926	-0.006859526	-0.013296854	0.0320079	-0.025404628	0.0052293986	0.08953209	-0.012201499	-0.033097677	-0.012753807	-0.023087768	-0.015830599	-0.11843194	0.039214484	0.007639054	0.0027254745	0.0018313527	0.021732988	0.066652484	-0.028733242	-0.032000393	-0.0046434887	0.02058905	0.0036956463	-0.039617546	-0.022963118	-0.035652094	0.0035229884	-0.007455714	0.04303228	-0.0017881691	0.04086968	-0.66400963	-0.0150163695	0.022569612	-0.0049774647	0.01225098	-0.033814047	0.021183584	-0.0017128661	0.021529002	-0.033483528	-9.784289e-05	-0.028897218	-0.0013762638	0.03160187	-0.027548924
7_65589939_C_T_b37	0.030322107	0.013901053	-0.043300822	0.022086438	0.005439032	-0.0102895675	0.018256146	-0.035983484	-0.036840297	-0.0051342547	-0.0047993744	0.046699475	-0.019938294	-0.016921721	0.0052130073	-0.009303313	-0.0034654588	-0.019221958	-0.026660655	0.0017665923	-0.009219574	-0.028700393	0.012151077	0.021391116	0.026252212	0.0020418847	-0.010175265	-0.015254682	-0.037422404	0.06595138	-0.003110387	0.008114811	0.02194132	-0.009761199	-0.0026624538	0.014818491	-0.047628824	-0.04048589	-0.0036280975	-0.0018604025	-0.008877215	0.011112928	0.014761262	-0.024464078	-0.0034276675	0.0051780827	-0.022365185	0.024386317	-0.0031120554	-0.37360042	0.0040489547	0.03515635	-0.035302088	-0.00036077667	-0.020978332	-0.0023398865	0.020690722	0.0034725014	0.027110219	0.045379303	-0.041440375	-0.032584094	0.008657858	-0.03294924
10_30238922_C_T_b37	-0.096992955	-0.062975176	0.031266905	0.18100613	-0.07864025	-0.015779486	0.022502676	-0.27098495	-0.2525085	0.014798601	0.009498092	0.020872273	0.109016374	0.14540833	-0.2680825	-0.10739359	0.10144593	-0.11124093	-0.14025536	-0.04472568	-0.17464042	0.053277135	0.36124396	0.17535877	-0.15115795	0.09867177	-0.13124527	0.10230123	0.24202684	-0.39773607	-0.10575172	0.012385897	-0.127494	-0.024347708	0.1025517	-0.018283047	-0.1034045	0.07144444	-0.1264263	-0.22905442	-8.562766e-05	0.11162231	-0.2292373	-0.10809354	-0.10239407	0.0064485483	0.029151276	-0.16435382	-0.12801902	0.6915101	-0.05826957	0.022833247	-0.04131712	0.06442041	-0.04428638	-0.17846206	-0.07066314	-0.29220188	0.17839728	0.1009192	0.119869545	0.07053531	0.04415927	-0.14224602
1_201474854_T_A_b37	-0.01381005	0.07663046	-0.34012407	0.1344477	0.14941558	-0.0424175	0.066994965	-0.009983931	-0.2985503	0.038930506	-0.026160285	0.15539432	-0.029750315	-0.12771383	0.053214543	0.090785295	-0.0908798	0.026063414	-0.018018086	-0.11905968	0.07233839	0.050627347	0.13510805	-0.25351152	0.043395296	0.041848786	-0.052543156	0.13001333	-0.012712397	0.88889265	-0.47559807	0.067344606	0.1842249	0.020235471	-0.042021353	-0.0156025365	0.039178554	-0.09370423	0.046143997	-0.20153907	-0.015397482	0.12760799	0.23839399	0.014747135	0.045046113	0.07993982	-0.09065907	0.21928273	-0.102225184	1.2142818	0.0765059	0.1309103	0.007546276	-0.09149741	0.10523231	-0.027074387	-0.046661828	0.029530527	-0.038069583	0.04053726	0.029962339	-0.033717923	-0.08211513	-0.06716221
6_32578209_C_T_b37	0.009672131	0.0023358148	-0.07280005	0.054463163	0.04115891	-0.022861818	0.009525184	-0.04366859	-0.11200159	-0.014027621	0.0019862326	0.043163344	0.014005911	-0.0028268248	-0.009108536	-0.013639264	0.012665547	-0.04723774	-0.049394485	-0.04029091	0.0065956563	0.01238526	0.08787925	-0.041144785	0.024195427	0.0015469873	-0.032077275	0.0062861014	-0.005063027	0.1506611	-0.093568355	-0.0032959357	0.032882918	-0.048544347	-0.028612135	0.013168089	-0.05329846	-0.071464404	-0.04395776	-0.049733873	0.000822708	0.033262163	0.06091714	-0.02435892	-0.0013609491	-0.029099386	-0.020242512	0.033277094	-0.046316102	-0.17641443	-0.016139034	0.03131738	-0.019138858	0.011976562	-0.0062980466	-0.023909526	0.010291221	-0.039240234	0.011976078	0.028886849	-0.0048849806	-0.041853983	-0.02208434	-0.0677414
10_130829781_C_T_b37	0.14923616	-0.021822039	0.4622544	-0.18948996	0.0871304	0.049575035	-0.07408913	0.1685519	0.35778022	-0.16446477	-0.012547355	-0.026325203	0.10944767	0.18298525	0.24626994	0.069143966	0.05094036	0.113114044	0.11964333	0.10528768	0.14334765	0.03155517	-0.34840643	0.107581645	0.06439028	0.015020086	0.18457615	-0.2020816	-0.142176	-0.72820896	0.6586866	0.010114726	0.08677333	0.22945487	-0.09623039	-0.005906295	-0.077066064	-0.0009253789	0.082043186	0.4880321	-0.11020147	-0.041362427	-0.036075618	0.20254222	0.12769973	-0.14124689	0.06213315	-0.18331936	0.19009084	1.1694834	-0.04544915	-0.15141143	0.015358493	0.17027238	-0.07323353	0.36400777	0.14822564	0.14119826	0.0015034974	-0.2546275	-0.15199938	-0.0025193468	0.104511425	0.18139853
2_108887793_T_C_b37	0.023739636	0.003728766	-0.026659844	0.015337538	-0.03646683	-0.020630017	-0.0029600523	-0.033870034	-0.03222257	-0.029075732	-0.0060496964	0.020512909	0.009310517	-0.01540751	-0.010004185	-0.042649142	0.01861813	0.009534784	-0.010823581	-0.0027316455	0.004036717	-0.018925674	-0.004585445	0.041394874	0.018700413	0.009492266	0.0037115514	-0.008961061	0.0037119687	0.018899133	-0.015398807	0.01623667	0.014044151	-0.013209194	0.003321976	0.01811897	-0.005351061	-0.016208893	0.018816916	-0.008663166	0.004303651	-0.015063912	-0.01032909	-0.0330159	-0.003463367	0.013958318	-0.006520927	0.02034282	-0.0001250282	-0.49698502	0.0048320703	0.02058293	-0.011093713	0.012392696	-0.020990163	-0.004139887	-0.009704959	0.015122787	-0.017173164	0.006340174	-0.03394437	0.00027787685	-0.008606836	-0.047952406
16_3719868_A_G_b37	-0.019423176	-0.006154783	-0.02083654	0.07024366	-0.03891091	-0.010118003	0.0044856034	-0.11345181	-0.11878271	-0.03231263	0.0097801415	0.039649956	0.052581683	0.041734125	-0.104827546	-0.046199687	0.058553476	-0.04284654	-0.081302345	-0.028463816	-0.062862605	0.01599941	0.15250549	0.11743224	-0.038351025	0.031085957	-0.0629628	0.05733587	0.06836679	-0.102657214	-0.050100464	0.011597585	-0.03485608	-0.023359671	0.05655897	0.0005197916	-0.061964408	-0.005540177	-0.05341577	-0.09855272	-0.009779323	0.022922881	-0.07264309	-0.0621702	-0.055495907	0.014110159	-0.0036494099	-0.028649151	-0.04170318	0.08917326	-0.015142564	0.026920531	-0.031596333	0.049595036	-0.04350016	-0.07579152	-0.035255823	-0.09444531	0.07685645	0.062198758	0.0105366185	-0.008124158	0.014243189	-0.11057802
10_30236431_T_C_b37	-0.012788262	0.0367546	-0.11909058	0.089208476	0.006576296	-0.027545279	-0.0016576648	-0.09463425	-0.15885562	-0.032007568	0.0086743105	0.08391939	0.046425544	-0.0016002841	-0.053250723	-0.03914062	0.03010827	-0.039488263	-0.07173525	-0.07373302	-0.0145181175	0.020681374	0.17133898	0.002896063	0.020264119	0.012418413	-0.07641314	0.080372274	0.019479848	0.18377653	-0.18797864	0.045039024	-0.002148874	-0.02894789	0.0057605347	-0.0034714825	-0.028390065	-0.040034764	-0.040159862	-0.16169614	-0.011298748	0.08494484	0.01782339	-0.029765442	-0.035169072	0.024618506	-0.02909009	0.05428414	-0.0673068	0.31910637	-0.006086681	0.07409535	-0.010956861	0.012106191	0.00088216364	-0.062557146	-0.0325667	-0.07972942	0.05200237	0.028539913	0.03672582	-0.03460226	-0.029020071	-0.09411286
